datetime,casual,registered,count
2011-05-06 0:00,8.0,26.0,33.0
2012-03-19 2:00,2.0,4.0,7.0
2012-07-02 20:00,55.0,289.0,364.0
2011-07-06 22:00,27.0,124.0,153.0
2012-09-07 4:00,1.0,7.0,8.0
2011-01-10 7:00,1.0,62.0,58.0
2012-05-19 4:00,4.0,7.0,10.0
2012-11-03 9:00,32.0,203.0,235.0
2011-10-18 6:00,5.0,97.0,105.0
2011-08-04 17:00,60.0,456.0,536.0
2011-10-05 8:00,29.0,386.0,415.0
2011-12-18 6:00,1.0,9.0,11.0
2011-10-15 17:00,159.0,252.0,412.0
2011-07-13 2:00,3.0,7.0,10.0
2012-06-07 16:00,78.0,364.0,441.0
2011-04-06 18:00,45.0,308.0,348.0
2012-09-11 20:00,43.0,333.0,388.0
2011-10-04 3:00,1.0,4.0,4.0
2011-10-01 20:00,14.0,75.0,90.0
2012-06-12 1:00,3.0,13.0,20.0
2012-07-09 17:00,95.0,652.0,715.0
2012-04-04 11:00,63.0,173.0,237.0
2012-01-10 5:00,1.0,17.0,17.0
2012-06-08 11:00,92.0,220.0,308.0
2011-10-07 19:00,46.0,275.0,344.0
2011-04-18 17:00,56.0,329.0,385.0
2011-02-16 10:00,5.0,51.0,59.0
2012-11-06 20:00,13.0,244.0,257.0
2011-08-08 19:00,58.0,290.0,378.0
2012-07-01 1:00,20.0,79.0,91.0
2012-05-05 14:00,130.0,201.0,281.0
2012-05-14 23:00,15.0,75.0,96.0
2012-03-08 18:00,48.0,552.0,653.0
2011-06-04 7:00,16.0,66.0,89.0
2012-05-07 5:00,2.0,29.0,35.0
2012-08-09 18:00,95.0,645.0,747.0
2011-12-02 5:00,1.0,17.0,18.0
2011-06-01 1:00,3.0,13.0,18.0
2011-11-13 2:00,11.0,46.0,55.0
2011-08-15 5:00,1.0,17.0,18.0
2012-08-03 18:00,86.0,588.0,673.0
2012-02-03 0:00,4.0,34.0,38.0
2011-07-06 13:00,42.0,143.0,187.0
2011-05-05 7:00,11.0,211.0,210.0
2012-05-01 17:00,97.0,725.0,784.0
2011-10-02 14:00,35.0,118.0,135.0
2011-05-04 16:00,29.0,216.0,272.0
2011-03-14 9:00,11.0,99.0,118.0
2012-12-01 4:00,2.0,9.0,10.0
2012-12-17 8:00,16.0,503.0,642.0
2011-06-01 17:00,59.0,412.0,506.0
2011-03-12 0:00,4.0,22.0,29.0
2011-03-08 19:00,10.0,132.0,138.0
2012-03-17 12:00,100.0,284.0,384.0
2011-07-05 14:00,48.0,131.0,183.0
2011-05-19 18:00,61.0,446.0,535.0
2011-01-14 1:00,0.0,4.0,5.0
2011-05-01 20:00,38.0,109.0,140.0
2012-06-17 5:00,2.0,10.0,12.0
2011-02-02 19:00,3.0,109.0,115.0
2011-11-18 11:00,14.0,124.0,138.0
2011-12-08 17:00,11.0,363.0,345.0
2011-05-05 22:00,22.0,121.0,144.0
2012-04-10 3:00,1.0,3.0,4.0
2011-11-16 2:00,2.0,4.0,5.0
2011-09-12 18:00,63.0,443.0,521.0
2011-08-04 20:00,34.0,190.0,247.0
2012-10-13 3:00,3.0,18.0,22.0
2012-11-18 3:00,5.0,25.0,28.0
2011-06-03 21:00,41.0,158.0,208.0
2011-04-01 0:00,1.0,7.0,8.0
2011-04-06 16:00,46.0,150.0,208.0
2012-12-09 6:00,1.0,22.0,18.0
2012-06-07 2:00,2.0,9.0,10.0
2012-04-04 23:00,21.0,83.0,108.0
2012-09-06 18:00,77.0,737.0,780.0
2011-08-01 23:00,19.0,63.0,85.0
2011-01-14 17:00,7.0,137.0,139.0
2012-06-09 9:00,99.0,257.0,345.0
2012-02-16 11:00,5.0,70.0,78.0
2012-01-08 14:00,74.0,183.0,250.0
2012-03-04 2:00,6.0,45.0,52.0
2012-01-13 21:00,6.0,108.0,115.0
2012-06-05 21:00,36.0,216.0,260.0
2012-10-03 14:00,55.0,214.0,290.0
2012-04-01 14:00,150.0,214.0,354.0
2011-11-06 6:00,3.0,8.0,11.0
2012-04-18 11:00,23.0,83.0,112.0
2011-06-08 10:00,36.0,99.0,139.0
2012-08-04 8:00,39.0,174.0,209.0
2011-10-05 19:00,34.0,294.0,370.0
2012-05-01 8:00,13.0,348.0,432.0
2012-01-07 16:00,90.0,229.0,326.0
2012-01-08 2:00,5.0,40.0,46.0
2012-08-01 10:00,57.0,160.0,226.0
2012-04-18 17:00,33.0,466.0,529.0
2011-04-11 22:00,25.0,84.0,120.0
2011-05-16 4:00,1.0,4.0,5.0
2012-10-16 11:00,48.0,202.0,261.0
2012-04-01 0:00,13.0,64.0,92.0
2011-10-13 10:00,6.0,54.0,74.0
2011-08-13 3:00,4.0,17.0,21.0
2012-07-15 22:00,59.0,129.0,183.0
2011-01-04 7:00,1.0,66.0,65.0
2011-02-03 22:00,1.0,41.0,43.0
2011-11-09 18:00,21.0,311.0,355.0
2011-08-17 4:00,0.0,4.0,5.0
2012-06-07 19:00,69.0,479.0,561.0
2012-07-01 19:00,126.0,242.0,348.0
2011-10-19 0:00,6.0,26.0,32.0
2011-08-07 21:00,49.0,106.0,144.0
2011-11-07 5:00,0.0,19.0,20.0
2011-08-07 7:00,14.0,33.0,52.0
2012-05-06 12:00,155.0,336.0,524.0
2012-12-14 8:00,10.0,501.0,606.0
2011-02-04 10:00,4.0,49.0,56.0
2011-08-10 13:00,43.0,145.0,191.0
2012-04-05 16:00,70.0,297.0,404.0
2012-11-17 16:00,127.0,310.0,433.0
2012-04-14 3:00,2.0,13.0,21.0
2012-03-07 15:00,36.0,202.0,238.0
2011-05-04 14:00,27.0,131.0,166.0
2012-02-18 18:00,62.0,268.0,351.0
2011-04-17 9:00,38.0,63.0,87.0
2012-07-07 5:00,3.0,14.0,17.0
2012-02-02 2:00,1.0,5.0,5.0
2011-06-02 13:00,43.0,153.0,194.0
2012-06-13 10:00,52.0,144.0,201.0
2011-01-05 12:00,7.0,61.0,65.0
2012-07-08 9:00,61.0,158.0,249.0
2012-07-09 3:00,1.0,4.0,6.0
2011-12-04 6:00,1.0,8.0,12.0
2012-12-19 0:00,3.0,43.0,41.0
2012-09-18 21:00,13.0,170.0,176.0
2011-07-03 9:00,84.0,129.0,209.0
2012-07-16 20:00,52.0,296.0,354.0
2012-08-07 18:00,79.0,699.0,773.0
2011-01-01 7:00,1.0,9.0,14.0
2012-12-07 23:00,7.0,102.0,102.0
2012-06-01 13:00,73.0,251.0,320.0
2012-08-13 17:00,103.0,668.0,731.0
2011-12-18 17:00,18.0,212.0,207.0
2011-04-07 17:00,39.0,340.0,377.0
2012-12-01 21:00,14.0,121.0,157.0
2011-01-12 0:00,0.0,8.0,9.0
2011-03-04 8:00,7.0,251.0,240.0
2011-08-14 22:00,10.0,46.0,68.0
2011-12-09 13:00,19.0,162.0,186.0
2011-03-12 16:00,78.0,132.0,197.0
2012-05-19 5:00,2.0,8.0,12.0
2012-11-09 13:00,71.0,250.0,321.0
2011-05-05 5:00,1.0,15.0,16.0
2011-08-10 1:00,4.0,13.0,18.0
2012-11-10 9:00,51.0,209.0,257.0
2011-12-18 9:00,10.0,92.0,115.0
2011-06-17 19:00,17.0,170.0,191.0
2012-08-04 9:00,104.0,242.0,334.0
2012-11-06 16:00,25.0,292.0,312.0
2011-05-19 19:00,38.0,305.0,385.0
2012-08-13 14:00,78.0,190.0,267.0
2011-03-14 15:00,18.0,63.0,85.0
2012-04-19 13:00,63.0,212.0,284.0
2012-03-15 9:00,25.0,270.0,304.0
2012-09-10 5:00,1.0,38.0,38.0
2011-06-02 8:00,30.0,345.0,419.0
2011-10-03 11:00,20.0,106.0,137.0
2012-01-04 2:00,0.0,3.0,4.0
2012-12-18 5:00,1.0,39.0,39.0
2011-10-09 17:00,146.0,268.0,392.0
2011-03-14 1:00,1.0,4.0,5.0
2012-03-04 1:00,6.0,56.0,60.0
2012-03-17 2:00,8.0,37.0,41.0
2011-03-10 12:00,2.0,15.0,23.0
2011-12-06 7:00,5.0,154.0,173.0
2012-11-13 16:00,33.0,305.0,338.0
2012-08-08 21:00,45.0,246.0,274.0
2012-07-08 8:00,32.0,106.0,165.0
2011-12-15 12:00,15.0,157.0,160.0
2012-01-12 10:00,11.0,111.0,130.0
2012-06-14 15:00,76.0,238.0,293.0
2011-03-05 22:00,15.0,41.0,54.0
2011-08-15 21:00,39.0,141.0,187.0
2011-11-10 1:00,2.0,10.0,12.0
2012-07-09 7:00,13.0,269.0,190.0
2012-08-15 0:00,8.0,49.0,56.0
2011-02-13 21:00,12.0,47.0,60.0
2011-07-11 22:00,39.0,115.0,162.0
2012-09-15 16:00,244.0,377.0,557.0
2011-02-13 6:00,1.0,2.0,2.0
2011-10-16 2:00,10.0,45.0,56.0
2011-10-06 18:00,40.0,432.0,496.0
2011-10-17 2:00,3.0,5.0,8.0
2012-05-06 5:00,3.0,8.0,10.0
2012-08-05 15:00,161.0,255.0,418.0
2011-05-10 16:00,54.0,252.0,314.0
2011-01-01 21:00,6.0,36.0,44.0
2012-12-02 18:00,49.0,232.0,326.0
2012-02-01 6:00,3.0,54.0,61.0
2012-07-15 10:00,113.0,238.0,346.0
2012-03-03 11:00,60.0,189.0,219.0
2011-08-01 22:00,30.0,120.0,157.0
2011-11-10 8:00,10.0,267.0,291.0
2011-08-01 19:00,55.0,298.0,382.0
2012-09-05 7:00,15.0,371.0,370.0
2012-01-06 18:00,42.0,485.0,572.0
2011-02-18 23:00,12.0,43.0,54.0
2011-08-03 11:00,37.0,124.0,162.0
2012-08-15 3:00,0.0,6.0,6.0
2012-10-17 14:00,56.0,220.0,270.0
2012-12-16 18:00,19.0,198.0,174.0
2012-10-14 20:00,62.0,177.0,260.0
2012-12-19 15:00,25.0,230.0,264.0
2012-02-15 17:00,14.0,429.0,430.0
2012-02-02 21:00,5.0,139.0,139.0
2012-01-18 5:00,0.0,15.0,15.0
2012-10-04 2:00,2.0,9.0,11.0
2011-03-01 0:00,2.0,8.0,13.0
2012-07-12 16:00,71.0,341.0,418.0
2012-01-19 23:00,3.0,57.0,57.0
2012-04-01 10:00,85.0,205.0,299.0
2012-09-02 5:00,4.0,13.0,16.0
2012-11-19 7:00,12.0,370.0,339.0
2012-09-17 6:00,5.0,132.0,141.0
2012-07-14 12:00,167.0,326.0,481.0
2011-09-14 9:00,24.0,182.0,206.0
2011-02-02 12:00,3.0,52.0,54.0
2011-10-07 17:00,81.0,462.0,557.0
2011-01-09 5:00,-0.0,1.0,1.0
2011-10-15 20:00,70.0,167.0,221.0
2011-04-04 10:00,33.0,63.0,96.0
2011-02-01 18:00,3.0,139.0,155.0
2012-04-10 12:00,68.0,199.0,275.0
2012-11-10 4:00,2.0,8.0,11.0
2012-03-04 23:00,4.0,44.0,54.0
2011-08-07 22:00,38.0,73.0,101.0
2012-04-11 22:00,10.0,108.0,126.0
2012-03-06 8:00,8.0,469.0,459.0
2011-12-11 11:00,20.0,151.0,192.0
2012-11-11 2:00,6.0,59.0,70.0
2012-11-04 11:00,116.0,261.0,358.0
2011-07-14 12:00,45.0,161.0,203.0
2011-05-05 11:00,36.0,123.0,162.0
2011-09-19 1:00,4.0,10.0,14.0
2012-03-10 12:00,42.0,189.0,251.0
2012-06-01 16:00,63.0,280.0,344.0
2011-07-11 19:00,43.0,279.0,326.0
2012-07-03 23:00,18.0,96.0,115.0
2012-06-06 21:00,31.0,229.0,261.0
2011-06-17 4:00,1.0,4.0,4.0
2011-09-03 18:00,121.0,204.0,352.0
2012-11-18 23:00,14.0,77.0,77.0
2012-01-05 21:00,4.0,106.0,110.0
2012-03-10 2:00,4.0,32.0,31.0
2011-09-16 1:00,3.0,13.0,17.0
2012-06-01 2:00,2.0,13.0,20.0
2012-02-02 19:00,8.0,280.0,271.0
2012-04-14 16:00,259.0,326.0,485.0
2011-07-07 1:00,4.0,12.0,16.0
2011-08-15 20:00,41.0,188.0,246.0
2012-10-02 9:00,11.0,174.0,169.0
2011-10-15 19:00,91.0,200.0,265.0
2012-07-17 0:00,11.0,36.0,53.0
2011-05-17 13:00,16.0,90.0,116.0
2012-03-17 9:00,30.0,159.0,174.0
2012-06-18 17:00,68.0,584.0,642.0
2012-02-08 1:00,1.0,9.0,11.0
2012-02-02 12:00,15.0,179.0,181.0
2012-04-19 12:00,57.0,213.0,292.0
2011-12-19 14:00,17.0,139.0,154.0
2011-07-07 8:00,26.0,479.0,479.0
2011-02-05 9:00,2.0,25.0,31.0
2011-03-12 20:00,24.0,59.0,90.0
2012-11-08 0:00,2.0,39.0,34.0
2011-11-03 23:00,9.0,71.0,84.0
2011-01-17 12:00,9.0,57.0,67.0
2011-01-13 16:00,6.0,71.0,71.0
2011-01-13 7:00,1.0,73.0,73.0
2011-12-17 4:00,1.0,5.0,6.0
2011-12-09 5:00,1.0,17.0,18.0
2011-04-07 11:00,26.0,75.0,104.0
2011-05-18 11:00,10.0,66.0,85.0
2011-02-10 21:00,2.0,58.0,62.0
2012-06-11 16:00,82.0,317.0,402.0
2011-01-16 11:00,10.0,47.0,54.0
2011-04-17 3:00,3.0,11.0,20.0
2011-06-19 5:00,3.0,8.0,10.0
2011-01-01 9:00,12.0,55.0,67.0
2011-11-02 6:00,2.0,88.0,97.0
2012-06-09 23:00,48.0,151.0,194.0
2012-07-07 17:00,141.0,290.0,458.0
2011-10-15 1:00,15.0,56.0,71.0
2012-05-02 1:00,5.0,18.0,22.0
2012-10-11 17:00,73.0,746.0,826.0
2011-12-13 16:00,18.0,218.0,234.0
2011-05-07 12:00,174.0,250.0,424.0
2011-08-06 3:00,8.0,17.0,21.0
2012-11-03 1:00,6.0,64.0,67.0
2011-04-02 6:00,2.0,4.0,6.0
2012-12-01 1:00,7.0,69.0,69.0
2011-04-01 21:00,8.0,74.0,85.0
2012-12-05 7:00,9.0,222.0,208.0
2011-07-19 11:00,44.0,112.0,155.0
2012-09-08 17:00,60.0,214.0,242.0
2012-08-15 21:00,46.0,252.0,273.0
2012-02-14 7:00,3.0,219.0,218.0
2012-12-08 21:00,14.0,133.0,153.0
2011-10-15 16:00,200.0,253.0,402.0
2011-03-11 14:00,21.0,67.0,84.0
2012-08-17 8:00,57.0,704.0,713.0
2012-06-12 10:00,12.0,74.0,89.0
2012-06-18 13:00,42.0,179.0,231.0
2011-02-06 14:00,37.0,79.0,128.0
2012-03-17 16:00,215.0,320.0,476.0
2011-04-09 12:00,81.0,111.0,166.0
2012-07-13 5:00,2.0,38.0,41.0
2011-10-10 19:00,58.0,170.0,261.0
2012-08-12 16:00,209.0,343.0,557.0
2012-03-05 1:00,1.0,7.0,8.0
2012-03-19 16:00,66.0,297.0,350.0
2011-10-12 2:00,1.0,5.0,6.0
2011-03-12 17:00,81.0,137.0,220.0
2011-12-17 6:00,1.0,12.0,14.0
2011-07-14 15:00,47.0,149.0,192.0
2011-11-01 10:00,20.0,105.0,122.0
2011-11-02 1:00,1.0,11.0,12.0
2011-02-14 23:00,3.0,21.0,26.0
2012-08-16 3:00,1.0,6.0,6.0
2012-03-02 9:00,11.0,230.0,251.0
2012-10-11 5:00,2.0,38.0,39.0
2012-09-09 19:00,144.0,285.0,413.0
2012-06-19 4:00,1.0,6.0,6.0
2012-09-01 3:00,7.0,21.0,29.0
2012-06-15 17:00,116.0,695.0,772.0
2012-07-13 1:00,5.0,24.0,35.0
2012-06-02 6:00,4.0,26.0,35.0
2011-07-12 7:00,23.0,240.0,309.0
2012-02-04 4:00,1.0,5.0,5.0
2012-02-18 14:00,101.0,216.0,323.0
2012-10-03 7:00,9.0,338.0,316.0
2012-05-19 16:00,232.0,369.0,559.0
2012-10-12 20:00,28.0,282.0,335.0
2011-05-05 6:00,2.0,77.0,64.0
2011-02-09 3:00,-0.0,1.0,2.0
2012-12-01 11:00,63.0,223.0,314.0
2012-11-11 5:00,1.0,10.0,14.0
2011-09-01 14:00,34.0,101.0,156.0
2012-12-18 3:00,1.0,5.0,6.0
2011-07-14 18:00,66.0,431.0,527.0
2011-01-18 16:00,3.0,60.0,61.0
2011-06-03 0:00,15.0,43.0,59.0
2011-09-07 10:00,8.0,46.0,66.0
2011-03-17 5:00,1.0,9.0,9.0
2011-12-01 14:00,15.0,134.0,153.0
2011-05-03 23:00,15.0,59.0,67.0
2011-03-04 23:00,5.0,33.0,39.0
2012-02-01 21:00,13.0,197.0,212.0
2011-05-18 0:00,6.0,24.0,30.0
2012-10-01 20:00,25.0,184.0,236.0
2011-08-05 4:00,0.0,5.0,5.0
2012-05-05 13:00,185.0,316.0,578.0
2011-06-05 5:00,3.0,7.0,12.0
2011-01-15 6:00,0.0,3.0,3.0
2011-09-05 22:00,12.0,49.0,78.0
2011-06-14 5:00,2.0,19.0,21.0
2012-03-13 21:00,33.0,201.0,222.0
2012-04-17 9:00,46.0,276.0,331.0
2011-02-19 23:00,4.0,33.0,38.0
2011-06-13 14:00,51.0,128.0,178.0
2012-07-03 12:00,64.0,212.0,274.0
2012-12-15 1:00,6.0,65.0,64.0
2011-05-17 8:00,11.0,232.0,222.0
2012-02-04 15:00,50.0,194.0,290.0
2011-01-16 8:00,3.0,18.0,30.0
2012-07-09 4:00,1.0,5.0,6.0
2011-04-03 4:00,1.0,4.0,5.0
2011-01-18 12:00,3.0,47.0,47.0
2011-04-08 10:00,18.0,58.0,81.0
2012-07-12 15:00,69.0,222.0,280.0
2012-07-04 18:00,138.0,339.0,422.0
2012-06-14 8:00,46.0,603.0,584.0
2012-04-15 3:00,8.0,28.0,33.0
2012-11-04 2:00,6.0,51.0,64.0
2011-06-10 19:00,54.0,275.0,359.0
2011-04-07 18:00,29.0,314.0,344.0
2011-01-01 11:00,31.0,63.0,82.0
2011-04-19 11:00,29.0,79.0,123.0
2011-01-12 14:00,3.0,49.0,55.0
2011-02-09 6:00,0.0,28.0,28.0
2012-04-19 17:00,99.0,662.0,721.0
2012-03-02 7:00,7.0,236.0,258.0
2011-12-11 0:00,3.0,56.0,58.0
2011-06-19 23:00,28.0,58.0,87.0
2011-02-09 22:00,1.0,21.0,25.0
2011-04-05 16:00,18.0,102.0,135.0
2011-08-10 8:00,32.0,340.0,409.0
2012-05-04 10:00,56.0,151.0,220.0
2012-05-04 11:00,77.0,202.0,299.0
2011-06-02 4:00,2.0,5.0,6.0
2012-02-06 6:00,1.0,80.0,82.0
2012-10-03 21:00,37.0,224.0,264.0
2012-05-09 8:00,25.0,727.0,630.0
2012-11-04 23:00,7.0,77.0,83.0
2011-07-12 9:00,33.0,181.0,225.0
2012-04-15 7:00,14.0,57.0,66.0
2011-02-19 17:00,32.0,88.0,146.0
2012-05-19 8:00,36.0,146.0,210.0
2011-06-02 0:00,12.0,37.0,42.0
2012-04-10 7:00,11.0,311.0,337.0
2011-10-16 11:00,107.0,210.0,331.0
2012-04-11 23:00,8.0,65.0,69.0
2011-11-08 6:00,2.0,83.0,87.0
2012-07-07 1:00,19.0,77.0,93.0
2012-04-17 1:00,4.0,14.0,21.0
2012-02-17 23:00,8.0,78.0,89.0
2012-01-04 23:00,1.0,49.0,52.0
2012-02-03 17:00,26.0,411.0,437.0
2011-04-12 4:00,1.0,5.0,5.0
2011-03-16 10:00,16.0,53.0,73.0
2012-03-08 0:00,5.0,29.0,33.0
2012-07-05 5:00,2.0,40.0,38.0
2011-11-07 17:00,52.0,443.0,534.0
2012-02-19 7:00,2.0,19.0,18.0
2012-09-13 14:00,72.0,224.0,289.0
2011-09-18 4:00,2.0,5.0,8.0
2011-04-17 14:00,128.0,138.0,245.0
2011-10-03 7:00,12.0,242.0,230.0
2012-04-03 4:00,1.0,4.0,4.0
2011-03-10 1:00,0.0,2.0,4.0
2012-08-05 4:00,2.0,10.0,12.0
2011-05-02 2:00,2.0,4.0,6.0
2012-10-19 18:00,36.0,540.0,491.0
2012-09-05 15:00,60.0,227.0,287.0
2012-12-15 15:00,128.0,301.0,493.0
2012-04-10 20:00,36.0,241.0,323.0
2012-04-14 1:00,17.0,51.0,72.0
2011-11-16 3:00,1.0,3.0,4.0
2012-08-11 20:00,23.0,117.0,133.0
2012-11-03 19:00,48.0,250.0,308.0
2011-11-19 11:00,88.0,194.0,245.0
2012-09-04 6:00,6.0,117.0,126.0
2012-09-16 21:00,68.0,190.0,243.0
2012-10-08 18:00,63.0,314.0,402.0
2011-09-12 6:00,5.0,82.0,100.0
2012-11-07 22:00,5.0,97.0,103.0
2012-11-19 9:00,23.0,278.0,310.0
2012-10-18 2:00,1.0,8.0,9.0
2012-04-08 22:00,41.0,106.0,143.0
2012-06-10 3:00,8.0,30.0,37.0
2011-05-19 7:00,9.0,170.0,183.0
2011-03-07 9:00,6.0,102.0,118.0
2011-07-17 20:00,97.0,149.0,220.0
2011-04-04 9:00,23.0,128.0,145.0
2011-06-10 10:00,45.0,115.0,168.0
2011-11-03 6:00,2.0,91.0,109.0
2012-06-06 18:00,68.0,528.0,573.0
2012-03-10 7:00,2.0,29.0,35.0
2011-06-16 18:00,22.0,340.0,333.0
2012-09-15 22:00,47.0,173.0,224.0
2012-11-17 2:00,4.0,38.0,41.0
2011-01-10 18:00,5.0,139.0,134.0
2012-07-12 5:00,2.0,39.0,39.0
2012-10-01 5:00,1.0,35.0,39.0
2012-09-16 10:00,138.0,287.0,425.0
2012-01-09 14:00,3.0,75.0,78.0
2011-07-19 6:00,8.0,103.0,118.0
2012-05-07 2:00,2.0,6.0,10.0
2012-09-18 17:00,22.0,379.0,286.0
2011-11-04 8:00,10.0,291.0,301.0
2012-12-05 5:00,2.0,40.0,37.0
2012-10-15 21:00,33.0,207.0,268.0
2012-01-18 6:00,1.0,86.0,80.0
2011-11-03 2:00,1.0,6.0,6.0
2012-06-17 20:00,95.0,206.0,288.0
2011-12-06 23:00,4.0,41.0,48.0
2011-07-11 3:00,1.0,3.0,5.0
2011-11-03 16:00,32.0,246.0,288.0
2012-03-08 1:00,2.0,10.0,11.0
2012-07-11 7:00,15.0,394.0,340.0
2011-11-16 12:00,5.0,46.0,52.0
2011-12-05 2:00,1.0,4.0,5.0
2011-10-19 11:00,7.0,51.0,60.0
2012-01-09 13:00,9.0,101.0,106.0
2011-03-13 8:00,17.0,22.0,47.0
2011-10-17 7:00,17.0,277.0,314.0
2012-04-10 9:00,30.0,246.0,305.0
2012-04-14 5:00,1.0,7.0,13.0
2012-06-02 5:00,2.0,12.0,14.0
2012-11-05 23:00,4.0,80.0,82.0
2011-08-10 12:00,44.0,150.0,200.0
2012-10-01 0:00,8.0,35.0,46.0
2012-01-07 7:00,2.0,26.0,35.0
2012-08-13 9:00,47.0,308.0,357.0
2012-10-15 22:00,26.0,150.0,176.0
2012-01-09 20:00,3.0,119.0,112.0
2012-02-14 18:00,12.0,385.0,368.0
2012-12-04 9:00,18.0,277.0,337.0
2011-07-16 22:00,66.0,139.0,196.0
2012-03-14 23:00,14.0,82.0,98.0
2012-08-10 11:00,30.0,123.0,172.0
2012-12-10 19:00,31.0,422.0,436.0
2011-01-17 16:00,9.0,55.0,72.0
2011-07-19 2:00,3.0,6.0,9.0
2011-05-02 14:00,52.0,129.0,185.0
2011-02-11 11:00,5.0,52.0,61.0
2012-02-05 23:00,3.0,49.0,55.0
2012-04-01 17:00,136.0,270.0,450.0
2011-09-11 23:00,16.0,40.0,62.0
2012-04-14 20:00,82.0,224.0,346.0
2011-03-15 4:00,1.0,2.0,2.0
2011-04-13 6:00,1.0,31.0,31.0
2012-08-16 0:00,9.0,48.0,58.0
2012-06-18 23:00,9.0,61.0,76.0
2011-08-18 6:00,4.0,91.0,101.0
2011-09-13 12:00,44.0,154.0,196.0
2012-01-16 6:00,0.0,7.0,7.0
2011-07-13 17:00,40.0,335.0,390.0
2011-01-11 14:00,3.0,47.0,50.0
2011-02-02 20:00,2.0,54.0,56.0
2011-07-16 15:00,199.0,208.0,362.0
2012-11-04 12:00,129.0,357.0,527.0
2011-08-17 6:00,4.0,94.0,100.0
2012-03-18 0:00,13.0,79.0,102.0
2012-07-10 1:00,5.0,15.0,23.0
2012-01-03 1:00,0.0,6.0,9.0
2012-10-19 8:00,13.0,399.0,437.0
2012-05-03 11:00,42.0,176.0,241.0
2012-09-01 21:00,19.0,104.0,118.0
2012-11-09 3:00,1.0,5.0,6.0
2012-10-18 20:00,35.0,290.0,364.0
2011-02-15 17:00,11.0,237.0,219.0
2012-05-10 4:00,1.0,6.0,8.0
2011-06-04 4:00,3.0,6.0,9.0
2011-12-04 11:00,40.0,160.0,210.0
2011-08-05 6:00,6.0,100.0,107.0
2011-11-13 5:00,2.0,6.0,7.0
2011-09-10 9:00,47.0,125.0,192.0
2012-12-16 15:00,75.0,255.0,348.0
2011-11-04 9:00,19.0,193.0,184.0
2012-03-17 13:00,167.0,288.0,510.0
2012-01-15 4:00,0.0,3.0,3.0
2011-06-19 22:00,47.0,99.0,131.0
2012-09-11 23:00,18.0,99.0,125.0
2011-02-16 16:00,17.0,128.0,139.0
2012-12-17 17:00,17.0,409.0,397.0
2012-11-12 6:00,2.0,38.0,27.0
2012-06-09 21:00,99.0,234.0,331.0
2012-07-07 23:00,35.0,128.0,167.0
2012-07-19 13:00,68.0,219.0,276.0
2012-08-09 22:00,28.0,172.0,215.0
2012-05-03 6:00,5.0,115.0,124.0
2012-12-06 20:00,7.0,177.0,196.0
2012-03-10 11:00,43.0,152.0,212.0
2012-05-18 19:00,86.0,445.0,521.0
2011-02-18 21:00,19.0,99.0,124.0
2012-10-01 3:00,1.0,4.0,5.0
2011-06-12 2:00,13.0,41.0,53.0
2012-07-17 23:00,21.0,101.0,129.0
2012-10-04 3:00,1.0,5.0,7.0
2012-08-11 16:00,244.0,342.0,520.0
2011-05-14 3:00,7.0,15.0,22.0
2011-07-01 18:00,82.0,408.0,508.0
2012-01-13 8:00,8.0,406.0,394.0
2011-04-06 5:00,0.0,10.0,11.0
2011-08-11 23:00,20.0,87.0,109.0
2011-10-18 4:00,1.0,4.0,5.0
2011-06-17 6:00,4.0,75.0,78.0
2012-02-08 16:00,4.0,100.0,115.0
2012-12-13 17:00,22.0,575.0,612.0
2012-01-09 1:00,1.0,7.0,9.0
2011-04-17 0:00,13.0,43.0,55.0
2012-03-19 0:00,8.0,26.0,39.0
2012-05-16 8:00,28.0,805.0,679.0
2012-11-12 14:00,105.0,233.0,339.0
2011-01-12 11:00,2.0,43.0,51.0
2011-01-02 17:00,17.0,81.0,100.0
2011-08-17 11:00,42.0,128.0,168.0
2011-08-01 0:00,11.0,26.0,41.0
2011-07-12 13:00,49.0,128.0,168.0
2012-03-14 21:00,36.0,224.0,255.0
2011-09-09 20:00,11.0,107.0,121.0
2012-05-02 9:00,18.0,244.0,242.0
2011-12-06 2:00,1.0,4.0,6.0
2012-01-14 3:00,1.0,12.0,12.0
2012-08-08 18:00,87.0,665.0,771.0
2012-11-06 2:00,1.0,5.0,6.0
2011-07-03 15:00,137.0,184.0,303.0
2011-10-09 21:00,30.0,109.0,146.0
2012-03-03 22:00,30.0,109.0,136.0
2011-07-08 10:00,49.0,110.0,163.0
2011-08-16 13:00,47.0,145.0,189.0
2011-05-16 1:00,7.0,10.0,16.0
2012-04-12 12:00,43.0,196.0,273.0
2011-11-09 9:00,6.0,122.0,151.0
2012-01-17 15:00,14.0,130.0,152.0
2011-02-05 1:00,2.0,25.0,23.0
2011-04-06 20:00,19.0,126.0,170.0
2012-02-07 0:00,2.0,22.0,24.0
2011-12-01 7:00,3.0,166.0,153.0
2012-02-09 22:00,4.0,104.0,102.0
2012-06-05 8:00,26.0,803.0,759.0
2011-11-16 8:00,6.0,136.0,145.0
2011-06-13 6:00,7.0,89.0,101.0
2012-02-17 12:00,22.0,174.0,191.0
2012-08-10 3:00,1.0,6.0,7.0
2012-08-03 0:00,15.0,60.0,79.0
2011-09-19 15:00,47.0,131.0,174.0
2011-10-05 2:00,1.0,6.0,7.0
2011-05-08 9:00,57.0,142.0,198.0
