fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,shipping_costs
5.000000458,4.999825041,0.671474764,0.003632929,4.884727353,0.518599569,0.880146773,0.925996196,7.165038876,0.491526154,9.866532074,9935.396751,-4.42686362,0.0960889,1.762362458,0.574237795,0.163396337,0.999603808,207.3579782
10.43530932,0.82879084,9.693091744,23.52775588,4.913849532,0.051858485,0.877219403,0.966277888,9.965517315,0.324104327,1.893658041,3509.512852,-5.506398667,0.059066655,9.032519925,2.299171427,0.286936698,0.89077554,842.4458052
8.568288559,1.522916239,6.897215361,0.224109613,3.046630171,0.129200857,0.300109361,0.021354089,9.235283026,0.292999143,1.034820743,9358.937404,11.25698152,0.18675644,9.388722564,0.725308299,0.939053813,0.965332532,101.471834
10.03912059,-0.54649672,5.388308697,74.36618705,0.502074485,0.002672422,0.996720199,2.52E-05,1.116117541,0.999642462,7.03365536,5421.152196,-9.968222444,0.924407667,7.008940967,2.097007238,0.772594405,0.193147298,174.1704925
6.519282276,1.656657663,9.842862356,0.000372661,3.897634513,0.0450625,0.999991427,0.868089273,5.830929642,0.999459708,1.442552697,9087.945398,-5.984653002,0.019618603,9.999572053,0.50073241,0.999471117,0.52277663,158.3417469
6.094216017,4.999999242,0.104132758,211.3305333,0.587069029,0.860201766,0.002760854,0.986855922,2.171388271,0.00851752,3.039595396,9718.042102,-2.628188576,0.004878579,0.382039355,1.393281355,0.21800366,0.204097407,838.8162131
5.484542946,-1.989195683,1.526298074,266.4590069,1.317250953,0.005665156,0.103182492,0.973153287,9.996928654,0.584647566,10.91841817,4919.194859,7.19836191,0.000100607,3.209514047,4.604096457,0.006128048,0.705427216,105.3858106
6.873183605,4.548736725,9.690907773,371.0012039,4.592199427,0.934664243,0.829333725,0.150336669,9.999999981,0.087862104,1.262009516,9944.589471,-6.382276293,0.004463555,9.949222712,1.205362177,0.978899542,0.854054413,356.8885921
5.003417689,3.307050062,1.196695736,64.55600466,3.084208594,0.021575856,0.985532098,0.13344416,9.999572876,0.01556701,1.334122891,3474.545278,20.07513853,0.076800062,8.455407573,4.924824304,0.999923158,0.218748181,849.8146185
16.17891833,4.99773519,0.043952051,44.6557897,0.915366589,0.541339508,0.078782904,0.382311642,9.847012451,0.006252583,12.03725293,8063.617431,25.35210576,0.999211986,9.279188323,4.271010858,0.672228384,0.996600607,803.9776892
5.000757244,-0.127398527,7.811661397,55.65348343,2.609518182,0.494990801,0.742462949,0.305384495,9.945303023,0.296461571,5.614567206,6207.71129,-1.291249625,0.001895825,4.121096067,0.510367008,0.875889763,0.887995899,759.679009
12.70916747,2.099502445,8.706021331,39.26752888,1.018872291,0.045018779,0.625312143,0.688678296,9.99451048,0.740811249,10.85832844,9926.684026,-1.054991134,0.009213522,8.554432828,2.238171044,0.378146501,0.999279006,134.8301877
5.41150539,4.79336751,7.151147156,0.202683194,4.032784757,0.031165677,0.222833111,0.551960841,4.893045266,0.398356531,1.000263001,1260.03069,-9.999999991,0.001083982,4.051178973,4.948895845,0.718368398,0.514068784,544.4996607
6.594065369,4.526841693,9.367126448,295.4810304,4.256641759,5.14E-05,0.983253239,0.04242915,3.081163217,0.995080642,10.47862687,886.1221542,-9.998103217,0.73112047,9.999968767,0.502158094,0.091773463,0.630760309,304.6760543
5.000000183,4.975084502,9.417152037,187.2401871,0.691445335,0.403035562,0.953105401,0.194272279,1.859984161,0.478296797,1.000491696,9771.289793,39.8740142,6.76E-07,8.998600317,1.390805498,0.897421838,0.892297948,315.4717771
5.56908033,3.528814954,1.655857259,929.298537,2.785382373,0.672330493,0.956950887,0.072801514,0.493289002,2.40E-05,5.074210341,135.2863077,-9.988072996,2.82E-06,2.887010781,0.940305799,0.609897157,0.970110948,135.7283757
19.71480612,-0.273314729,8.166836029,126.0192388,4.766552477,0.069065188,0.513632403,0.001631225,9.128675398,0.958709133,1.480130401,600.1905217,-4.271015285,0.924227491,9.999647034,3.468236445,0.374789741,0.775643613,220.1965362
5.000007983,4.999664046,0.430583102,940.494528,0.617384103,0.18746974,0.575306354,0.917928829,9.928532878,0.639627815,10.01575769,9692.836774,1.425939868,1.01E-05,7.856914109,3.583776872,0.927869759,0.76929967,227.9254116
12.19233705,4.63074076,9.625066387,0.030211711,1.164317372,0.949458189,0.01423124,0.256038733,9.278410627,0.989582928,13.38422573,1909.930598,-5.920735792,0.001170963,9.035721695,1.309220615,0.995916696,0.999986343,697.1194906
11.1131113,4.409653035,7.958128294,288.1817902,1.19141109,0.191009843,0.975625943,0.160226285,3.85663812,0.990493163,1.021315825,6117.08073,-8.649644897,0.006940403,6.090476438,1.029267427,0.952484068,0.308507484,638.964054
5.064038234,4.164749983,9.988766807,43.95353018,4.290185394,0.986878328,0.321779315,0.944696311,9.993459504,0.17064616,1.107636027,8870.527426,-8.238909336,0.933059024,9.9846037,4.70701691,0.187684153,0.644799707,161.4077301
5.026838014,-0.770294862,0.105545566,190.7733128,0.825298498,0.00184901,0.789097982,0.975471292,1.073515496,0.028363166,1.073475206,4194.980042,11.54507955,0.010782979,9.386577955,1.585927985,0.312853762,0.598871288,100.0861948
10.70668949,4.872831085,6.528870191,144.9726847,2.230955358,0.313845774,0.715271518,0.556248025,9.345153038,0.968675402,7.995169377,156.3642958,5.391719755,0.001046916,9.633758362,0.824995971,0.25533981,0.960507326,840.7471357
5.34205851,4.999531246,4.402361344,736.6403003,0.685024588,0.386496231,0.393308302,0.540537412,1.605283113,0.999417107,4.162488033,9990.534395,-9.999998614,0.454438448,9.995720419,1.228649601,0.062396393,0.76529597,303.3602635
5.000016696,4.936270596,1.445214932,263.6980486,4.646912534,0.558226968,0.773572161,0.002343082,2.986501083,0.644163149,12.56754329,237.4284728,38.28647925,0.002771076,9.803063828,1.141026716,0.099560562,0.922138238,261.9230581
5.792996531,0.071131233,0.080470077,452.3747925,4.315202622,0.310966908,0.085977586,0.176918667,3.898250732,0.964551569,1.118379167,440.3809525,-7.893460933,0.136484559,6.516131367,2.865278257,0.098533418,0.843599775,125.6820803
6.174626602,4.996968779,2.353154024,944.5561894,2.590621958,0.652131724,0.974616851,0.398531907,9.659776024,0.783808692,1.045933402,118.3785792,7.443183174,0.947198737,9.335482953,4.063186053,0.15424577,0.038609057,101.072266
14.21240534,2.899743246,9.740224493,903.2769678,0.500007588,0.658140134,0.005926035,0.328813271,1.706699064,0.979649027,6.109904613,1946.492345,-9.527152873,0.071172909,8.68470625,1.868148788,0.403780266,0.166308057,293.3353681
5.830818445,-0.746843604,2.350917872,760.1758966,1.849570865,0.006736395,0.130883611,0.070372884,8.356102359,0.674498522,1.276546007,2519.256121,-9.980182427,0.718984565,9.885091995,0.581617142,0.730890866,0.998490199,171.7415133
5.0538055,-1.999598829,9.752721477,1.363582696,4.89516503,0.24718998,0.915031989,0.65615427,8.388183383,0.113146091,1.044288958,9278.286264,11.59254578,4.84E-05,9.745847169,0.575953061,0.09868609,0.517029296,783.9494389
11.97203588,0.758945556,0.427169436,962.9747594,0.511541294,0.002588685,0.060062437,0.962336836,2.813658071,0.916171171,6.558664024,9986.793846,-9.964152988,0.001856174,9.99520222,4.994597251,0.311434313,0.927959554,953.3703137
9.55699815,0.332848603,2.121736294,46.08057438,4.019057637,0.746211602,0.964546214,0.114769153,0.054701375,0.043541507,1.030209433,5592.738492,1.007274298,0.957890915,1.543815933,0.508305329,0.292120423,0.180594565,317.7888739
6.979661148,3.593224137,9.741066,0.001375207,4.562120906,0.058812215,0.236231894,0.649866696,5.001847574,0.960856842,4.621386014,3812.108061,-8.962001877,0.722268813,7.629223755,4.98023146,0.002444664,0.990334421,980.0617224
5.145950863,-1.165723973,4.910685249,22.57511238,0.881664808,0.020080558,0.373537193,0.980786453,9.884257669,0.03709631,10.48096424,3309.347749,-9.999824678,0.877980892,4.961940412,0.772345454,0.019614592,0.003857089,100.01229
5,-1.48415011,8.965556075,3.592075661,4.690595439,9.53E-05,0.996601513,0.959660133,0.884991665,0.876526128,4.103408768,2984.372483,-9.985136604,0.027686049,1.293110365,4.784786633,0.975651151,0.004129564,105.0761633
5.018043206,4.914619784,9.935983406,291.9984705,0.576172414,0.97788323,0.932916037,0.591359849,9.860175824,0.814805822,10.49505339,6749.52151,-9.703831684,0.014961987,9.99960592,0.553694732,0.922590076,0.681442925,265.9461026
5.054372011,4.257443585,0.022971516,7.145572114,2.367980189,0.094826685,0.339610215,0.718299542,8.625086321,0.001833118,14.18620792,7111.255347,37.79194658,0.158275747,6.217788116,0.72976525,0.011685034,0.884924037,376.6546479
5.001831409,4.207920282,9.850236638,311.1115664,1.002779674,0.000200656,0.977466309,0.682676807,6.062697082,0.760356152,1.000000509,9953.695987,34.18197015,0.021340624,9.999192142,0.500314795,0.024929929,0.042827333,198.327464
5.327867311,1.686559816,4.411580934,637.7334672,2.058146853,0.011544787,0.908343496,0.540638924,9.914885543,0.283953801,1.736076672,9988.474803,-9.996514816,0.724713816,8.980692969,1.270111789,0.999999496,0.860863138,100.0563359
7.384798002,4.926605966,9.706337168,0.385369937,0.720862,0.147072821,0.564686657,0.316652995,2.461421514,0.856292201,1.878724135,6165.385428,-9.78657656,0.008370018,6.777975066,2.422728019,0.445938593,0.477361565,276.8883594
6.659057852,1.461919159,8.878799434,534.8242226,2.248638529,0.000629665,0.055809074,0.002972007,8.421592623,0.254766516,13.7409305,2225.084162,-1.879176834,0.35862682,9.971325584,0.604802736,0.275793452,0.901047306,641.4655415
5.005083121,-1.859377101,3.222497298,614.9311198,4.999965499,0.032814512,0.481256742,0.00817149,9.993168256,0.042128355,1.102856739,9749.866231,-9.99958045,0.925757432,7.987942571,0.521071676,0.470579634,0.995488216,769.8776722
5.00000053,4.999236583,0.79473183,0.867890589,4.999580739,0.152287297,0.512843906,0.70921009,6.209192946,0.064537482,2.674206423,9951.40162,-1.446252772,0.850536056,9.757256524,4.488501185,0.074881964,0.932150745,613.6735469
5.000062327,4.942858498,9.878395905,938.6650511,1.820300695,0.424287997,0.072162584,0.972614376,9.832343707,0.038811475,12.11037044,8759.28608,-4.329364012,0.02995461,6.478209822,0.706644081,0.293388903,0.960248407,109.9490935
12.74232319,4.964113429,0.078266333,24.17624217,0.5737926,0.094620698,0.299683544,0.440383798,9.66610954,0.715111852,12.72102559,8191.126961,-9.990129162,3.52E-08,8.335510386,0.517888054,0.273028739,0.81738898,178.6706487
15.17973804,-1.647898548,6.408990562,179.3093262,2.00865024,0.573857589,0.61843445,0.044463119,2.493072915,0.98479894,11.61016318,9673.531283,-6.157172269,0.697506311,9.998540867,0.502856151,0.544050659,0.114052944,100.7630831
5.000004836,0.871827709,5.122985548,10.52571747,1.8414891,0.973321284,0.895045357,0.99419182,4.841178396,0.920844772,10.00512144,4382.122197,-6.435769809,0.623096485,9.528592651,0.554288375,0.383736173,0.185693312,466.8545113
5.891575942,4.998043664,1.222455675,390.0046397,0.537686475,0.337635155,0.296734446,0.9278298,0.398300115,0.680351298,11.79430729,9660.431529,1.95648282,0.035582025,3.691197508,4.217422734,0.025806585,0.978099633,982.4578717
6.483612215,4.43005498,5.153028167,990.9994272,1.167549206,0.00039101,0.705412975,0.016894768,9.58379622,0.337472471,1.506762479,817.3491527,-9.834448407,0.013606974,9.903468814,1.369882256,0.947453877,0.279777203,975.3295083
18.8341167,3.785825177,1.987997737,407.5003904,1.860634967,0.712894863,0.543481345,0.459870028,6.06357477,0.034823185,1.473875902,1364.426948,-9.999872628,0.009078988,9.859402273,4.647025514,0.965313357,0.93500715,969.8547888
5.139072234,4.126400529,7.202566187,0.508052741,0.519210139,0.344913482,0.995635896,0.385651284,8.86100799,0.269434291,12.24648361,208.3627634,3.427825445,0.661512975,9.99997752,2.689787448,0.060290144,0.46251289,100.4444219
13.95636286,0.771887829,6.817636385,346.3881092,1.196801714,0.032846556,0.497239168,0.980406898,2.701577436,0.643717418,1.028477384,7290.669204,-1.882571937,0.283918976,9.999981634,3.550758849,0.391268535,0.990248289,494.0643824
5.000000002,4.773766909,4.261897869,0.108078499,0.502833818,0.018901339,0.065227418,0.842904347,9.355682151,0.984415578,3.89047624,1118.636824,-9.990828229,0.001248071,9.994268454,0.552683208,0.999944642,0.025827092,597.5088949
5.000021736,-0.150988824,0.310136712,3.632003917,0.526147551,0.191614834,0.240046184,0.007286398,8.685032054,0.988739572,1.000008655,6823.512117,-9.920237336,0.007929145,1.57797417,4.049992325,0.962347784,0.020885411,577.0839297
5.027586118,-0.025522635,7.763008485,200.8347035,4.788518455,0.019765873,0.985904477,0.839075539,9.99647155,0.709613027,1.680918193,9058.330596,31.61114341,0.015167272,1.240639696,2.115531059,0.51689851,0.244264932,179.2088132
8.364532987,4.273612522,3.272255632,48.81961451,3.822293923,0.854143019,0.920689043,0.999586443,4.050815779,0.160270092,1.834974796,473.4379294,-9.644362948,0.222198106,4.146275762,3.824194755,0.950322849,0.425020263,710.8521139
5.000079072,4.999755931,5.80E-06,586.0764704,1.89227312,0.855448961,0.999610516,0.004124168,0.909083699,0.012660471,6.213141562,9659.550991,-8.858606838,0.000187659,9.88094466,0.528441709,0.869874265,0.648714426,569.5227145
7.898730639,4.808843529,8.046826725,418.3669475,4.212589266,0.412499617,0.005838803,0.189779231,5.083277924,0.994163537,1.002892223,402.2359491,-9.792851357,0.018957988,9.976016739,0.975176015,0.672430147,0.268731891,468.0416878
10.54812941,4.713051148,3.506206402,176.0066001,4.684306279,0.313044804,0.965512047,0.624932998,8.656208255,0.264706931,14.95052098,9767.465331,-9.969654285,0.519796259,9.592424745,2.034675293,0.315452706,0.592067678,214.3722723
6.575094786,4.998883029,5.13194163,95.73823901,0.501336204,0.008460476,0.791090092,0.650523439,8.012661591,0.993319235,12.23260523,9795.483959,-9.999338078,0.240423718,1.28131328,0.529707629,0.430280072,0.765665046,940.6976738
5.040863471,4.921032749,0.160894057,256.3242015,0.500000004,0.006976058,0.211362652,0.961947271,4.421676644,0.107372388,1.099272162,9196.470494,-6.419327557,2.82E-06,9.997810519,0.903460477,0.00648818,0.871029217,995.8630834
5.000000652,1.702361061,1.22E-05,139.0057102,0.954386498,0.719354156,0.353847739,0.42797031,7.690907759,0.129431733,9.951001543,110.9536532,-9.981093009,0.023626078,4.15056944,0.539612179,0.721414297,0.83472776,904.2006025
11.98272791,3.57949688,1.181837881,828.4958206,4.058795701,0.110518773,0.023763595,0.987163808,1.014221418,0.009299424,2.617868153,1955.67805,-4.717377595,0.001713253,9.945491428,2.455260611,0.313778467,0.804600237,618.0910733
5.000000431,4.944319023,7.440079032,320.7006722,2.658773757,0.164818334,0.999989467,0.959867452,9.998934392,0.991861935,10.35706922,9671.806297,-9.997408971,0.761900787,0.669085915,2.666386882,0.170502785,0.711207524,132.8816833
5.943793719,-0.404941392,2.450251676,87.71659512,0.871322664,0.510369587,0.893683454,0.983091501,0.126315042,0.995124219,12.70210784,9921.002097,-9.204973624,0.04923801,4.042988393,0.503668982,0.422953794,0.99537786,849.4588902
5.000001082,0.349621001,0.179783691,895.070276,2.680204383,0.043625092,0.828928429,0.105468907,9.774168729,0.565853224,2.386656577,9967.423558,-9.815129597,0.681470918,9.999915938,2.606952122,0.902961598,0.256257334,280.0164836
5.000000171,1.075422094,1.175280358,155.2934927,4.815822923,9.11E-06,0.879160274,0.457368801,9.763076959,0.589308504,1.000001443,9944.632863,-9.999999622,0.254666375,9.98016645,3.869921911,0.006935416,0.544420356,596.05092
6.287581448,4.711441098,8.757929684,369.4673685,0.506368284,4.03E-05,0.751467968,0.987174812,9.999994945,0.948596664,3.32878155,212.7388714,-9.969935425,0.009473817,6.065961049,0.976726279,0.781451006,0.773178656,508.5530581
5.00129114,4.81360923,0.320600186,648.2228507,4.033358247,0.003675646,0.980175911,0.584774555,10,0.040163517,3.297653622,6304.375153,36.42568909,0.276055748,9.202805059,0.570942656,0.003014524,0.601614829,858.9140814
12.19157593,3.213083329,0.000252266,65.20348881,4.72927418,0.026989754,0.993517725,0.16685,8.778967323,0.34654595,2.068671794,8134.505133,-9.923539117,0.960853055,7.272779123,1.41909118,0.114330394,0.492845733,120.0244132
5.001546575,4.977840814,2.012591884,173.2173863,4.969657143,0.009399376,0.307921805,0.356110115,1.89606627,0.778051096,1.021919406,9941.604555,-4.071000295,0.154313124,7.502674852,4.230163306,0.468840865,0.958355724,385.5956295
10.08671771,4.758734699,5.882862001,735.514851,3.661974015,0.983994578,0.735147598,0.638265809,8.708972273,0.22109344,7.942527144,9964.982293,22.33509319,0.131497548,2.876451923,2.565920111,0.005728654,0.349078227,489.0368249
5.005492309,4.732494397,0.836538319,2.391119113,0.862036929,0.879878173,0.998693183,0.978865397,6.646395778,0.429540377,6.300446481,7110.431961,-9.944817714,0.146487979,0.086782886,0.941524993,0.999552535,0.60003545,119.3906399
5.497841146,3.881566151,6.499784175,2.328337593,2.480184123,0.269001422,0.610354686,0.558070241,0.882978684,0.001232444,1.000003371,100.2244949,-9.522276886,0.923890284,9.9967281,4.000792374,0.625877855,0.52499116,995.9285631
8.33670661,-0.416737771,0.652019884,508.6789604,0.805024018,0.475542643,0.626248942,0.616724119,6.763737004,0.105817913,1.910418681,2826.370863,-8.411487584,0.321066739,9.977082067,2.911549549,0.947999492,0.691733711,438.7431501
5.000084078,4.624332227,6.464566029,1.009183258,2.339642395,0.948063802,0.123690441,0.054303212,9.322684857,0.191097362,6.787722101,7014.146899,19.72527542,0.546436771,3.371642251,3.386048473,0.099145212,0.046237442,101.0393251
14.48012555,-0.931193254,0.816661182,758.8503551,2.935962183,0.119396719,0.857800834,0.019570509,5.389945356,0.259287803,1.219155126,6614.739918,-9.985798951,0.949887872,0.31991307,0.867846817,0.413309272,0.846755472,801.7401334
5.920432254,4.972854065,0.075453664,20.01529842,1.55728346,0.520501888,0.022300234,0.992456069,5.587447779,0.159902936,10.18851528,8660.19707,-9.999316508,0.6639978,6.572092035,1.49342958,0.319025259,0.835292669,194.3280759
8.128911057,4.992948361,2.147697947,80.53501706,0.618244593,0.009291941,0.970038831,0.941208497,6.1892627,0.047266702,1.293741977,8536.989928,21.92198888,0.016313424,9.712625741,4.801739555,0.359911429,0.513234426,100.0699349
5.00137154,0.460736521,6.394861582,0.737346798,0.500339038,0.247512194,0.627212845,0.305950771,9.167037118,0.465313187,10.21780005,844.6000747,-9.989610753,0.331904918,9.901710841,3.716459837,0.016338233,0.416349792,942.2317508
13.34772395,4.649154343,0.580728437,367.1555352,3.427418905,0.673759857,0.990173253,0.986080463,9.986296148,0.038214314,1.053823644,5946.239172,-7.368348942,0.142326836,9.976190938,1.293467002,0.800929085,0.239684272,555.0994923
5.000000317,-0.373000159,0.479930079,250.055208,2.143386281,0.869880459,0.302282954,0.225640729,8.394169249,0.890083648,4.655837425,9422.034948,-9.999954964,0.746072359,6.585722511,1.812301458,0.921827313,0.915583128,102.4657033
7.507511331,4.778267391,1.746284117,821.2551516,0.517855637,0.001672654,0.547786106,0.872322125,4.957511532,0.874257255,1.063602465,9474.47829,39.59372806,0.016848192,5.276811555,1.072883841,0.838066503,0.704281089,490.7409067
8.004921492,4.854441926,3.057063468,279.6192275,2.433060469,0.206097278,0.048071108,0.017238041,5.189640809,0.597470709,12.31272902,2351.402693,-9.194406319,0.0067135,6.839424684,0.615843454,0.195843463,0.506441239,655.9575306
5,4.136716401,0.528555306,104.6254846,3.109755694,0.016088801,0.254602199,0.381376711,9.353110537,0.989403969,5.648970603,3684.407405,-9.992764988,0.71034391,9.823692223,0.918684425,0.921551784,0.691305691,539.1645784
11.5556576,0.2817791,4.524078475,297.9236844,2.842624719,0.628252413,0.186757166,0.436217185,0.734202368,0.131765968,1.000036681,6017.101906,-7.904207914,0.015410177,9.98647765,4.50024987,0.512574055,0.999899258,988.1492328
8.902138727,2.312360539,4.428846311,0.690004521,4.250658315,0.287131201,0.99941812,0.676137156,9.324167413,0.726484865,8.884416941,9126.73169,-9.707633135,0.014320686,9.996849943,2.371978666,0.231177983,0.620135395,100.9271143
5.010863535,4.921493458,7.042222493,209.2606067,3.045241673,0.000338423,0.96455275,0.480975135,4.587131406,0.05153923,1.00814387,9995.455606,14.80458529,0.716612778,3.492188508,4.372420978,0.125323149,0.998612744,719.4258343
6.025198577,1.056879739,9.795356431,901.1884847,4.896633996,0.698244357,0.928169546,0.097535668,4.037027297,0.471688287,1.113503978,3857.443296,-9.908288322,0.019697481,9.999991029,1.435189569,0.331490648,0.273095544,559.237454
5.043472492,4.941724,7.797019136,1.926916564,0.914750539,0.002980536,0.986847118,0.361569897,9.608574522,0.99998953,4.244666778,1246.698715,6.865975208,0.198315297,9.283323621,0.562792181,0.022527412,0.158214828,110.2545934
5.000022888,-0.12372016,3.843489759,10.41212009,4.785800776,0.003525618,0.926788856,0.723871211,9.778347121,0.032540225,2.048884872,2807.370166,32.30288662,0.017329336,8.021334711,2.701028914,0.92525823,0.991334025,752.1088281
5.112701799,4.194971641,3.157391596,248.0551178,4.246480707,0.415989107,0.952936708,0.780331621,9.844535127,0.007109448,11.30500861,9989.274384,-3.728259994,0.004217086,8.4870055,0.942592212,0.51510366,0.990731809,158.304983
8.294611526,-0.791348798,8.638643044,739.417317,0.620517942,0.283196273,0.512606131,0.931406778,9.482956394,0.39367569,4.427102766,9124.669796,12.91564028,0.170978411,9.500762575,2.383758163,0.807167615,0.560311206,858.3002967
12.68455392,4.018121124,7.93933238,584.1441653,4.719289205,0.026396196,0.268115335,0.915304438,1.260031923,0.947820768,1.094088497,226.5725078,-8.98719959,0.13888331,4.108047117,2.07412942,0.008558416,0.267973709,169.2755851
5.000062973,4.99655091,9.917850097,291.6502955,3.11066021,0.682931258,0.205748555,0.637951296,9.999873815,0.254120487,7.744484768,9119.509661,3.815016126,0.95571091,1.048476316,2.92330197,0.29372309,0.333859883,405.0792387
7.17507814,-0.707633978,2.027449081,194.9216248,0.900322409,0.990334174,0.923469485,0.032473818,9.999986472,0.68021287,7.027902336,4200.251981,32.23592279,0.81474409,9.835109301,0.95683153,0.003408165,0.779759608,988.6772101
17.51027277,4.997926453,9.632399245,725.6281963,0.607763053,0.016680571,0.049885424,0.204439298,0.044905767,0.998816184,1.004684543,388.3105912,23.83752926,0.009948105,9.51217968,1.244255513,0.009437763,0.923442855,138.2733163
11.99984312,4.998198422,9.998034971,47.1005212,1.284771334,0.003275313,0.336677405,0.059202437,3.299815527,0.584715857,14.42469316,3199.60497,34.80051536,0.000418002,9.926391828,4.646093969,0.988768249,0.810030161,714.4513992
5.000067579,3.660965457,5.019876105,164.2894421,0.608144155,0.958576864,0.788248054,0.029215607,9.978039446,0.006848753,8.708672502,9652.68802,6.488720192,0.552073858,7.632645188,2.271590895,0.999997453,0.69420792,101.947723
5.018989241,2.788392049,8.240058746,23.11945225,3.650648793,0.709317871,0.098180138,0.704182318,9.127160964,0.926086857,1.023220717,9999.479601,3.615186893,0.129100128,5.739499357,2.522297237,0.008171588,0.999902402,566.8131134
5.196789598,4.902112408,0.736221112,553.6496885,4.131303248,0.011850935,0.999979535,0.440092079,9.959174089,0.957272432,2.024855058,2767.602935,-9.848750436,0.411372301,9.394301722,0.622078941,0.918954778,0.050398791,515.5781382
5.559314085,-1.651768721,9.616940425,518.4676357,3.824647899,0.001806262,0.43819436,0.694027859,1.995717906,0.01858702,8.908649628,8926.450205,-8.569149749,0.163689083,8.458296155,3.55725228,0.894828197,0.680671114,104.1433471
18.39545792,4.438875738,4.35334849,186.3786026,0.504391891,0.002557125,0.993198148,0.103786469,5.433164063,0.122801097,3.377362947,1730.139806,-7.499019877,0.951574844,9.167124768,2.522613249,0.000424536,0.002314246,598.0984446
5.000002507,4.899956924,7.240742584,15.44925756,1.662435972,0.092127775,0.983691776,0.65152173,9.999392537,0.755645805,1.117522413,9197.028142,-5.37721123,0.290271983,9.999908629,4.37553132,0.944238193,0.997338821,955.6221721
11.51038534,-0.583644591,4.776611348,2.188162549,2.856784672,0.268660571,0.995955961,0.896107571,6.347095377,0.904982366,1.732816256,6396.020531,11.03889282,0.535183476,5.377603147,1.072056711,0.786661946,0.645266582,344.1719887
5.000000001,0.58120294,0.236291558,645.9460588,0.612200198,0.029591983,0.931786785,0.147043543,9.365947757,0.30312823,10.72200821,6137.595375,-9.998667847,0.010603456,9.293384161,0.637571466,0.558453466,0.996346404,265.8444067
5.0356265,-0.88685578,5.418015019,0.053958571,0.728816346,0.76632979,0.175066459,0.998196528,5.903307603,0.311818592,1.463453001,3957.384809,-6.733319896,0.013844076,8.708749805,0.509670146,0.948220465,0.616971784,461.3094216
7.808909099,0.147886286,9.219829808,187.7602675,3.141486717,0.714597725,0.797166779,0.125293968,0.486298054,0.988765611,5.492754802,9902.872248,-9.97210837,0.398703731,9.358713596,4.512311206,0.021363497,0.963883033,936.1782285
5.203008461,4.411065638,7.971651872,901.8480691,2.334014888,0.53126199,0.643236927,0.322465399,7.625861135,0.236680984,1.396752068,3322.809909,21.98108435,0.764022585,9.861065926,2.560959817,0.99965722,0.9787104,425.0885321
5.355167852,3.422493687,5.70219193,302.2104661,0.619044752,0.013699008,0.233336258,0.990603072,8.682377917,0.969834333,1.130941451,7020.0715,-9.792034459,0.002878458,9.959772582,0.711836459,0.99339335,0.036249579,102.1958032
8.948896844,4.99741782,9.993284295,802.9856566,0.872368743,0.321670529,0.970638453,0.054983815,6.775314657,0.314953589,1.000010484,1572.895171,-9.999999782,0.960938369,9.039438602,3.669844516,0.402433707,0.273818906,999.5863944
5.000527574,-0.121657054,4.055763768,388.971987,4.897507939,0.073145021,0.937889131,0.903621405,9.997921764,0.243169739,13.96643331,8766.59744,1.774897558,5.48E-05,9.985804041,4.999255453,0.646840288,0.926745881,120.2622867
16.46843794,-0.560694067,7.91044298,42.69068321,4.370084163,0.148563657,0.999865368,0.000410612,3.658794204,5.66E-06,1.202484406,8266.048488,-9.874700706,0.624184833,6.396880866,1.991704482,0.826452802,0.335726843,585.5593948
16.53260638,4.933442548,1.930717876,912.4733582,2.275018605,0.218789829,0.994751218,0.891597252,9.887784347,0.285724076,10.16492226,583.0538675,-8.568440848,3.71E-05,2.7268139,2.374682597,0.997410476,0.895145893,105.2107516
18.85502269,2.74581498,0.607748313,29.8429252,1.953029486,0.428797171,0.311124522,0.332546494,1.990447129,0.933943943,8.795055727,2796.989872,5.234568558,0.828799577,7.992941301,1.304938224,0.943956688,0.012285267,101.844939
5.000000002,4.3459351,0.60944954,126.7700905,0.827986369,0.000726129,0.86736284,0.026528864,5.081845539,0.880222207,5.644263155,9994.23384,-9.98808494,0.264129197,5.294007371,2.993753107,0.992640527,0.238046052,519.2360083
14.50063463,4.956340612,6.22642382,238.5852501,4.99590376,0.868178095,0.741850157,0.741920862,9.396542705,0.481837422,6.496118802,6388.256666,-5.74755228,0.429221315,0.732571714,0.88568624,0.98111887,0.082272288,317.2261254
5.000000349,1.568492793,3.214103542,219.2429944,4.853601785,0.745583205,0.697030732,0.610954173,4.65976654,0.608516339,1.18916263,4624.061372,36.12807782,0.142329308,9.805978784,4.890230761,0.8484361,0.990213975,961.9753359
5.072775443,-1.828918719,8.71160343,240.1056083,0.565422944,0.047735689,0.438660988,0.962370995,9.870650727,0.43229346,7.236915304,9818.679634,3.174144061,0.009434638,9.991633048,1.385101287,0.991636392,0.873672863,186.3164263
10.73361471,-0.058407684,3.545360619,768.7983439,0.51068873,0.759766626,0.555561869,0.014248972,2.987092019,0.973187737,13.48886526,5264.330912,-9.786322961,0.09507708,7.934729486,0.6437437,0.815447346,0.004164488,245.7282296
