ID,V0,V1,V2,V3,V4,V5,V6,V7,Class
TRAIN_27486,,0.0690682394674292,0.0560751519615423,-0.0653710561954985,-0.0109265555977089,-0.2221525330611261,0.4033170388008413,0.370034430420961,4
TRAIN_27487,0.4047014173271847,-0.0610466459119467,0.0201634147863653,0.0403744392950909,-0.0436670348037975,0.0156691799285523,0.0036937709809661,0.014398362865496,2
TRAIN_27488,,,0.0084319109883105,0.0230858900268551,0.1449473174548062,0.1698510115815387,-0.0099941776223301,0.0365641982066335,0
TRAIN_27489,0.1837759151390846,-0.3498309026142028,-0.1340326193395466,,0.0076574363984719,-0.2017749999647357,,0.005224015349331,2
TRAIN_27490,0.7778027144497497,0.0187997928055268,,-0.0049012405308894,-0.0031730646071435,-0.0127561011639701,-0.0030066858797316,,1
TRAIN_27491,0.9746204167390728,,0.0130396635347133,0.0052313145778259,0.0248518532732197,0.0039617058682555,0.0156807910840076,-0.0316942826126683,1
TRAIN_27492,0.6853464236490443,-0.0263335949768739,0.0705800877617012,,-0.0202817739559398,-0.1571492827995365,0.0508480115578368,0.1615043548074883,1
TRAIN_27493,0.3522748639141557,-0.0776485980040778,0.1262818468153681,0.1717083585702769,,0.0651889763773996,0.0253252130736507,-0.1124683637261474,2
TRAIN_27494,-0.3186697922312214,-0.0467867944502285,0.1312923254247137,,,,0.0103801568096826,-0.0261903277806831,3
TRAIN_27495,1.0067699404003023,,-0.16011333136726,0.07146187075593,0.0095053995490315,,-0.0024842325939665,0.0593520190378119,3
TRAIN_27496,-0.3255023505877999,0.3999712444220373,0.1335699462527907,-0.6315714070513161,,0.0353108437278655,-0.0560068543406633,0.1295181675041962,4
TRAIN_27497,0.6740167483826103,0.581176447702431,0.4109313264554231,-0.186900781405817,0.1020345753670978,-0.4507853133843623,0.0360586799291594,-0.1019221235880797,0
TRAIN_27498,-0.8216053458353518,0.0704613432705621,-0.0400155223846122,-0.0023578490078521,0.0024008135247265,0.0427968489326875,,,4
TRAIN_27499,0.6585729716153673,,-0.2656730434472061,0.0093391659938608,0.0068395161915327,0.2094724447330528,-0.0866473145472321,0.4670228513699082,1
TRAIN_27500,,-0.0765602629265384,0.0049871364471128,-0.0042132306331075,,-0.0321588079913386,0.0052582809721983,-0.002223506020485,2
TRAIN_27501,,-0.0165770033571445,0.1332238784125617,,0.0176761953242654,0.1626613722944014,0.0119771099754555,-0.025058325277304,3
TRAIN_27502,0.4436096784230396,-0.2313626672015927,0.1807923488370664,0.0076383792518747,-0.0149606339715871,0.1927759554829945,,-0.1284288125932016,1
TRAIN_27503,1.1612592055987676,,-0.0926250689730379,-0.0163582335137521,,0.1676209192272198,-0.0078647395605702,-0.192032742869137,0
TRAIN_27504,0.0341517640831891,-0.1391832756002418,-0.1107236075278803,-0.0059760887003011,0.0024173311093048,0.4312600000614271,,0.1285505453979164,2
TRAIN_27505,-0.7648442683571507,0.0514673241259982,-0.028436538239055,-0.0005375045082393,0.0014499132478859,0.0273108194439647,-0.0056579233538869,-0.1136145319462743,4
TRAIN_27506,0.177681150472712,,-0.024473311259372,0.0018249133261556,0.0004686506617418,0.1753800990432071,,0.1090822507455457,2
TRAIN_27507,-0.0671128958388371,-0.0395886531608779,0.1122396519939818,0.0187673689248474,0.3343311255468048,0.0625629316714645,0.0086624055147,,3
TRAIN_27508,-1.0231310567301948,-0.0577308942119868,-0.1080098946892061,,-0.0058784656636607,-0.018051957381723,,0.0370942080842627,4
TRAIN_27509,,0.0440281204125385,,0.001698331252932,-0.0043175780765334,0.0507053002652171,-0.0051255632414366,-0.0378343626914047,4
TRAIN_27510,,0.111472096595446,0.0739770672706527,0.0004206644113923,0.0071214885679565,-0.0612915438808666,-0.0061998029469958,-0.0248226455870104,3
TRAIN_27511,0.0429245831881689,,,0.2763782515294681,-0.0595207718706812,-0.0793476378234504,0.0190486285335861,0.0091941141043672,2
TRAIN_27512,,,,-0.0145923223233759,0.0195427972149539,0.005997619416946,0.2777646488763982,,1
TRAIN_27513,-0.3725757022027889,0.0764508850246277,0.1324148676006918,0.0128003096831256,-0.0250066339108024,0.1995287648571568,,-0.0374601287691047,3
TRAIN_27514,,-0.1453140683389719,0.0912695276588008,-0.2019211979388758,,-0.1742805125257654,-0.007633709137573,-0.0354335381172737,3
TRAIN_27515,0.1130065382292008,0.2128587210673679,0.0698163837206141,-0.265074330395407,,,0.0118598270256573,0.0569724666887467,2
TRAIN_27516,0.5462814157576887,0.1963431140567989,-0.0210826871682182,,-0.0282552478291667,-0.3210792905443815,-0.4803898293810118,0.2219842935257157,4
TRAIN_27517,-0.5133547408135228,-0.0653218938400605,-0.0524301958405762,0.0124438117793248,,0.0488497726637247,0.0175692451906676,0.0175121845080904,1
TRAIN_27518,,-0.0817542281767656,0.0308721080301509,0.0029118181027512,-0.3716008065439636,-0.0164622710165653,0.0070601418596284,,3
TRAIN_27519,-0.4044037171906971,-0.0217696016459484,0.1092758315028382,0.0887061302424326,,-0.0823729940811708,0.3069345462098674,,3
TRAIN_27520,0.9567342801003756,,-0.0452809262202428,-0.2102917375643823,-0.4775920451696814,,0.0020107641501534,0.004427704970026,3
TRAIN_27521,-0.6665467796860858,0.0378049758161328,-0.0088243087415921,-0.0127088332065966,-0.0049983218689694,-0.1761812990653118,0.161971573689825,0.115919232437978,4
TRAIN_27522,0.6441882579894939,-0.1075927348009626,,-0.0005657225416622,-2.3261274534563776e-05,-0.0305696397456784,0.0079055823075293,-0.0161354270259858,2
TRAIN_27523,-0.1100210219362642,-0.1687782802046436,,-0.2343007953462215,-0.0985876878845316,-0.2028959571829257,0.0002998525270793,-0.015575886795973,2
TRAIN_27524,,0.4534292298716711,-0.0881875259836438,0.0025306834070639,,0.0137099397959712,0.0275674447839772,0.0116956420964277,3
TRAIN_27525,0.5863025503271988,0.1931700387356152,-0.0229469482346569,-0.0025991833442876,0.0865553046029525,0.1856346350463945,-0.420241653340664,-0.2472508042227635,0
TRAIN_27526,0.2901379681853461,-0.3708429250051941,-0.4426148982853676,0.171777729473311,-0.2645210527899288,-0.18356481122704,-0.1951103866954892,0.2456958599539493,4
TRAIN_27527,,0.289936490185126,0.178358222949156,-0.5464694501956197,,0.2761861295638539,-0.0433946671118913,-0.0214146886083446,4
TRAIN_27528,-0.0577745202984454,,0.0210955161347929,-0.008852131164312,-0.3836300216001045,0.2798190276803372,0.0037838625136379,-0.0286354113635421,2
TRAIN_27529,0.7889277620109922,0.0421320450792898,-0.1190684179737467,0.4852746885734916,0.0154721845776495,,0.0368392086248232,,0
TRAIN_27530,,0.0865149844911612,-0.0934857896183404,0.0658958885255935,,0.2002934054519522,,-0.2236413860617041,1
TRAIN_27531,-0.6460020975477855,-0.0393748605961533,0.0064743502534908,-0.0017167622219086,0.0011830858613311,-0.020460546850408,0.0138429788483906,,4
TRAIN_27532,0.4495447355922187,0.3982771037426786,,0.1973007633297277,-0.4918330886886366,,-0.1899542505899027,0.4722908581074282,0
TRAIN_27533,-0.7691261224613526,0.15468668352909,0.1438881150122848,0.1856431776652822,-0.0899876420228701,-0.0695636234336423,-0.3560551774385255,0.2038338758927586,4
TRAIN_27534,-0.2468730513156844,-0.2166852546465178,,0.1023151427953168,-0.1249860543635681,-0.0867562996435086,0.0792033735995897,-0.4151935975512768,3
TRAIN_27535,1.198998163457502,-0.030902395169449,,-0.0080534836823752,-0.0015667370640269,0.0005477640991912,-0.0067386543337811,0.0215333271092222,0
TRAIN_27536,,-0.1018620731664862,0.2430906283435293,,-0.032143768162313,0.0323595107125108,,-0.2980364601050795,3
TRAIN_27537,-0.8425810454430441,0.1185348897663002,-0.0304381442403869,,0.06896458481589,,-0.0073480346643555,-0.170690571001588,0
TRAIN_27538,,-0.132392942361493,-0.4790570874024789,0.0267409605722151,0.0701045033924553,,,0.0209916314311521,0
TRAIN_27539,,0.0652091862286117,-0.047243712309022,0.0008367437589915,0.0042625149448275,,,0.005347373476681,2
TRAIN_27540,0.5846375281623608,-0.331599074936204,-0.669679254742972,-0.0271629607187146,-0.0548432082896349,0.2300030390442423,0.0231028870030995,,4
TRAIN_27541,-0.1383107719462082,-0.1178063647180743,0.023799710173018,,-0.0013147091424523,-0.0472773748176343,0.0091442580275472,-0.0060856753421482,3
TRAIN_27542,-0.3332611230175888,0.2584586663917995,,-0.2336794795025657,,-0.0917685280228695,0.3043979236158198,-0.0169334201266992,1
TRAIN_27543,0.3243684863240184,-0.1246591593505954,-0.1529962052365197,,0.2677109975460476,-0.4133174751522949,-0.346864843622181,-0.2583087847745455,1
TRAIN_27544,-0.3825841924107013,-0.0311631661788287,0.0003701730819519,0.0036994541321944,-7.84842141054494e-05,0.0376301007898082,,0.0811036166770152,3
TRAIN_27545,,0.0905000802514726,-0.0880546866927547,-0.0547869005950491,,0.0954272742499885,-0.0523882338661388,-0.1568913715067139,3
TRAIN_27546,-0.6357344400718358,0.140161190889314,0.2284828855038429,0.0008607377466223,,-0.0188368436278888,-0.0277830116615186,,2
TRAIN_27547,-0.2890178498059941,,0.1678386084613762,0.0399057266672847,0.1899408901153223,-0.1807666906933725,0.2792940692315957,0.1100746969680842,3
TRAIN_27548,0.2561209728186296,0.1088371481578753,0.0955374366143059,-0.0205874393090989,,,0.0444024786992718,-0.2215144157599832,3
TRAIN_27549,-0.3868290607012924,-0.1342260385256388,0.0362953204205121,,-0.0193443967444184,0.0592213462014959,0.1480099111635976,0.1540049181770494,3
TRAIN_27550,1.140499558806361,,,-0.0121866187533419,,0.0202881734361781,,0.0338839028526537,0
TRAIN_27551,,0.4031734044456762,0.24833716000793,0.0069384991719203,-0.0351390456932737,0.4688303425388522,,,4
TRAIN_27552,-0.9674509223549684,,-0.0339635549623827,,,,-0.0096509136923982,,4
TRAIN_27553,0.2323285237328421,0.3561748858316477,-0.1743728937035335,0.0014518995821956,,0.0362993132467922,-0.0208016926866346,0.1239564996004172,2
TRAIN_27554,0.0444043736827046,-0.0847109907942384,0.3365776616748646,-0.0097463395399155,0.0030838303576546,-0.012881373839934,0.1840690839281948,0.0848028970108944,2
TRAIN_27555,0.5145339931864347,,-0.2022201917492604,-0.0210300243676615,0.0100448374101489,-0.1804130623598848,-0.1569862163455639,0.1468209449914008,2
TRAIN_27556,-0.1912469443967161,0.0560112683033076,0.2064573402015471,-0.2902511622684821,0.2270612658636006,0.2484340138076469,,,0
TRAIN_27557,-0.946962212107311,,0.2179532964563431,,-0.0017633318437951,-0.0151654064542925,,-0.0344501676087633,4
TRAIN_27558,1.2708687585803489,0.1071277321747591,-0.0700376265743129,0.0073945711319885,0.0116460226118538,,-0.0043700835846204,0.1778081514590387,0
TRAIN_27559,-0.5151447249616723,-0.0435218855224055,,,0.0051973003962911,0.0768987819226324,,-0.1389485437936135,3
TRAIN_27560,0.9597622872394836,,0.0781962231481226,,,-0.2242450723350899,-0.0262592067777332,,0
TRAIN_27561,,-0.2698874061889622,0.0419791989041382,0.0382458623253909,0.1118392192104876,,-0.0409622529525247,0.0996936298604339,4
TRAIN_27562,1.1430445209820097,,,-0.0109645249011412,,0.0053561616799948,,0.0004662529376213,0
TRAIN_27563,-0.2911781422335165,-0.056784130307541,-0.0204385438623235,-0.0074058007409968,0.0072928520031183,0.1065372676031789,0.2546078042705391,-0.125378650778742,3
TRAIN_27564,0.7049993585142077,0.0158934239090037,0.0363881058522069,0.0042449293520298,0.0010237020277156,-0.0239458797044013,-0.0179590143255063,,1
TRAIN_27565,,0.2203524182107461,0.1385891828603745,,-0.0056990114393438,0.3990213907788614,0.0058524603582319,0.051980159352245,4
TRAIN_27566,-0.5394768756813373,-0.0278574016208988,0.076525458114665,-0.0220619203622213,0.0031731519969721,,0.2588792549574432,,3
TRAIN_27567,-0.5070877502160902,-0.0849729620748596,0.0300858274712313,,-0.002765437520463,-0.0487902546887022,0.0146032366522037,-0.0622392421513347,2
TRAIN_27568,0.6167726135119463,-0.125671964344223,,,0.2064461458061341,0.063809229586562,,0.0128349778377166,1
TRAIN_27569,-0.0847527766077241,-0.0712056186878252,-0.0012841251789814,,0.0850054933026596,-0.1213434338668915,0.0656038245312903,0.0217311083240953,2
TRAIN_27570,0.957896384017618,0.1425905014075089,-0.1096162051512661,0.0005429556297347,0.0031401963336194,0.1248906338275112,,0.1233494227675328,0
TRAIN_27571,-0.4184295951325449,,,,-0.0279374332916602,0.2587296702384995,-0.0346677919569648,0.0551197836658273,4
TRAIN_27572,-0.4487127570520926,-0.051523654400637,,0.0134352472604566,-0.0027056785167023,0.088274584571882,-0.1387588122812617,-0.1520329705124013,3
TRAIN_27573,-0.5290201967788147,-0.0315182853143014,,-0.0468179222918417,0.0014512821044652,,0.0520625593872396,,3
TRAIN_27574,-0.7619869444136278,0.0442909512012228,-0.0231350605586373,-0.0007623960186018,0.0008235370757067,,-0.0019888758387955,,0
TRAIN_27575,0.4832183708383414,0.0210990157079862,0.0765073361468918,0.1884234136867676,0.001462428331754,0.2435646830432937,0.1251930441221281,0.2006513649701835,3
TRAIN_27576,0.8245642028241368,0.2969053774819497,,-0.35242822411758,0.430857431302119,0.2403547234732206,0.3060066980882026,0.350318451337228,4
TRAIN_27577,-0.4672381591286261,0.4952357700968192,-0.1453232854231997,0.5191503210259769,0.0763461903990719,,,0.0335461246252177,0
TRAIN_27578,0.6791047944959069,,0.5538231071633809,0.0636496174069254,0.0089363723733637,-0.0372362892155134,,0.056077106113415,0
TRAIN_27579,-1.0711590887915667,0.1587944825286953,-0.0244514622594971,-0.0026014039051672,-0.0026432892919572,0.0227885979898125,-0.0121218613461833,0.0586469813589215,3
TRAIN_27580,,0.1043228269666838,,-0.2941137462732471,-0.202346316645793,0.1271341141915537,,0.2371525620420635,1
TRAIN_27581,-0.2183535430220194,-0.4378605963128398,-0.4898092789755501,0.08680499001302,-0.0031196426531005,0.2436944888830939,-0.0311062525256507,,4
TRAIN_27582,1.0298524081237246,0.1885204442193712,,0.0040300881409758,0.0246571425477504,0.0043722152593363,0.4781639026993926,-0.2105489348759645,0
TRAIN_27583,,0.0221817685163785,0.4374343018251463,0.0482273481294643,-0.0713098596802266,,0.4645577449209078,-0.0310243295577915,3
TRAIN_27584,-1.12482572597755,-0.0337444707325981,0.0954392028101319,0.1882024309575013,-0.2184592898239833,0.1885476472103383,0.0858840648924142,-0.062360759588078,3
TRAIN_27585,0.1557984192603371,-0.0370750648472838,-0.107867752589248,-0.0050562035197952,0.0427515852250722,,,-0.296881477882249,2
TRAIN_27586,-0.1953593268769607,-0.0119904528601271,,0.0750225962255765,0.1767901517007811,0.0734359704417761,-0.0440742605451907,0.2682480036718928,2
TRAIN_27587,0.2376040967891791,0.2308268504067586,-0.1880725644870383,0.0337256671850822,0.0170767527037954,,-0.4614573534957435,,1
TRAIN_27588,0.4407510030191295,-0.1444537541469071,,,-0.0034176816718633,-0.2053283791233186,0.2929502025495676,,1
TRAIN_27589,-0.1383781201761269,-0.0138038945200777,,,,0.1781131369905088,-0.282073286400799,-0.1236713237528149,2
TRAIN_27590,0.5588106855725423,,0.2857150014437976,0.0002581709953452,0.0204440613026708,0.1194462677948122,-0.0119349726126255,-0.0713952514634774,1
TRAIN_27591,,0.0141978526348334,0.0204650152308639,-0.0062459079309199,,-0.0180793034843141,0.0995986407972472,0.1262836448949755,1
TRAIN_27592,0.4099933935880007,,,0.1004121328513546,0.0062716789097207,,-0.3135941554497127,-0.0418253236979019,1
TRAIN_27593,-0.3865416396333629,0.1154186178931467,,,,0.2299013885717954,,-0.0228059576061128,4
TRAIN_27594,-0.0644509766089122,0.1523100456655761,-0.0713238796779093,0.0001673013990692,0.0066662737233293,0.0502336257237458,-0.0319442646131498,,0
TRAIN_27595,0.011164758849207,0.3971161537983013,,0.0013722041114816,,-0.0131094486387161,0.2412290337377772,-0.2054423354030597,3
TRAIN_27596,,-0.1071268374451229,0.362660934722717,-0.0074242308200457,-0.0312000797334143,-0.0209100374905937,-0.0028772766987862,-0.1154414804291849,0
TRAIN_27597,-1.1640815994881424,,,-0.0721989175516017,,,,0.0919246554341387,4
TRAIN_27598,,,-0.2052133966791367,-0.3235583699348607,0.3849710035328567,,-0.0220161805137464,,0
TRAIN_27599,-0.5769319979388877,-0.1764757811119869,-0.1273499038122875,0.0570345011831831,-0.0033815319929762,-0.1659918671441886,-0.0544059767958759,-0.0729435888738968,4
TRAIN_27600,0.5460606487201518,0.1184986498407554,0.1110217301335322,-0.0699421089082913,-0.1755574506642748,-0.1535275952721158,0.0077799889828397,-0.0081769211404777,1
TRAIN_27601,0.2061910607982168,-0.0563304430477297,-0.0395231610013681,-0.0055785442000979,0.0106330261093835,0.1100543536406268,,,2
TRAIN_27602,0.3521231003850029,-0.0657662622035163,0.0500778426860325,-0.1071083373468715,-0.0055056606178085,,-0.0023551983908415,-0.0026618286336778,2
TRAIN_27603,0.1427062203987321,-0.0775675974104877,-0.019096230433111,0.1704186929897971,-0.572229971647414,-0.0101621904068081,-0.0357268298643497,-0.026439637506482,2
TRAIN_27604,,0.1307809708153068,0.1462641174033975,-0.2901451496703129,-0.0263802067844006,0.0839994287315827,-0.1455203768368387,-0.0480917068150568,4
TRAIN_27605,0.4908520429428832,0.1896027953476332,0.2139037092143498,,-0.0198155054187724,-0.1621119946053399,,-0.0312305390367638,1
TRAIN_27606,-0.5832694023795023,0.3488274752359195,0.0149226081080258,-0.4432275991437403,-0.0746252231111135,0.4214626317825945,,0.0262749859796971,4
TRAIN_27607,-0.406639631775442,-0.0447529912433547,,,-0.1138957788366933,,0.0032407563296903,-0.0345158540737727,3
TRAIN_27608,,,-0.006382206330207,,-2.9511989445727224e-05,-0.0965069704418117,0.0073678759605628,-0.0273164366402088,3
TRAIN_27609,0.9024962462981848,-0.0225530426531181,0.0179145386532099,0.0022182326212242,-0.0039872928113699,-0.04103608130528,0.0175934872274059,,3
TRAIN_27610,-0.243613329252174,0.1062173615436581,0.0359097697885078,,-0.0034250661237788,-0.0345610400043049,0.0087150366207427,-0.0294057882818478,3
TRAIN_27611,0.441943810021112,0.1875982177515904,-0.0313069721956276,,,-0.2467094201900873,,0.0251284029512019,4
TRAIN_27612,-0.0919794521334902,-0.092760928229234,0.1271892283967812,0.1389356215363578,0.323150166997884,0.001051321063634,-0.3963304688165814,-0.2355567634580872,3
TRAIN_27613,0.2861034253504946,-0.0763261081495383,0.0267465446382998,0.0015130079289154,0.0031978175752287,-0.0247235417420281,0.0046809379265712,0.0203860184362153,2
TRAIN_27614,,,-0.021885506431855,-0.0395331658713666,0.0097464871857535,0.1028627623141278,-0.1429046730789758,-0.2031061204924918,3
TRAIN_27615,,0.0336859056995522,,0.0683126835094965,0.006205208955015,,,0.0114898559314383,0
TRAIN_27616,-0.6507340420265377,-0.0417157421479196,-0.0201621143811887,0.0004197728709562,0.0042673621033975,0.0433115687178803,0.0205557374115458,0.0289347757884335,2
TRAIN_27617,-0.8221078417884315,0.0781061778073416,-0.0319299965409977,-0.0006646745027275,0.037511705241558,0.0244583912868073,-0.0052140170115381,,4
TRAIN_27618,0.0876079360876011,-0.4312960808900871,0.0161492081531816,0.036436578771561,0.1007108076845832,0.1938422673871831,-0.0150183460783734,-0.0203839825937415,2
TRAIN_27619,0.1238044169377144,-0.1380513556759912,-0.0431229000021759,-0.2359112548937998,-0.2523220199076044,-0.1169733320684869,-0.128513504250844,-0.0013203964134325,2
TRAIN_27620,-0.1808922100850699,-0.0442396771756434,-0.4241551437289289,0.3206715013182088,0.5475786226179731,-0.0264096537857692,0.0618565547737183,0.0028895010447392,3
TRAIN_27621,-0.7932506866185554,0.209212290339413,-0.1274214828147222,,-0.0205809469656771,-0.2086451335347313,,0.2737757715654109,4
TRAIN_27622,,0.0832428581820555,-0.1193520039428397,0.3239028132682315,0.0279182413003211,-0.0649319388364113,-0.0042835200128587,-0.0017450191332527,0
TRAIN_27623,-0.6336956093753507,-0.0211783665016089,,0.0004854341992921,0.0022522659522521,,,-0.0651970522864057,3
TRAIN_27624,,0.1531372681225615,,-0.00054238343687,-0.0264631175921955,0.0314322349409863,-0.0097910975969239,-0.0160198637636951,4
TRAIN_27625,0.9195548518982584,0.3306109562556749,-0.1401248196317569,-0.0057609359075326,0.0103725321385145,0.1088643873982051,-0.0506552939315613,0.272004181118832,1
TRAIN_27626,0.0478494752904242,-0.0405286658427203,0.0010860169932526,-0.0001501348841162,0.0012295559298436,-0.0170318386219903,0.0022415476357575,0.0092814435718218,2
TRAIN_27627,,-0.1742965066544993,-0.0722853253853379,-0.4740577825150247,-0.0693192265456573,0.125589197475535,0.1870520515826281,0.3649880036986186,4
TRAIN_27628,0.556656597786533,0.0288065251968915,0.0173086575650715,,-0.0290433174455899,-0.1341877822532689,,,4
TRAIN_27629,,,-0.3860330349826285,-0.022618173363223,-0.0248605529235544,0.2064659557882976,-0.0211407532086205,-0.0423413615498458,4
TRAIN_27630,-0.1338792809243142,,,-0.0016437090405216,0.0543947493990247,-0.0455945415263877,0.0104164734448955,,3
TRAIN_27631,0.4210868010716664,-0.0586064302365011,0.0042786473409666,-0.0031284521242313,-0.0026148595433533,-0.0296500017206043,0.0032691038259906,-0.03617598007646,2
TRAIN_27632,0.2065118930720011,0.0221597262666126,0.1611932717090437,-0.3070369843707228,0.0441420245663206,0.1504179049901915,-0.0131468350907602,-0.024513687755055,2
TRAIN_27633,-0.8937802210606972,0.1045224756120583,-0.0333503335988308,-0.0018808483133607,-0.0007433344172704,0.2201108135811488,,0.0101770178316298,3
TRAIN_27634,0.7414458365936891,-0.0123676969810088,-0.0475799226831988,,,,0.0602590605873256,0.0262583116461467,1
TRAIN_27635,0.7973798073817613,0.0756928191174515,-0.0712370196156999,-0.0069892257860428,,0.1639602959440267,0.2513002956960934,0.0834659811063731,1
TRAIN_27636,-0.946996848754063,0.1364254153432307,-0.0722163391282617,-0.0011149761622503,-0.0054641522727692,,0.0870090389926335,0.0566597719724524,4
TRAIN_27637,-0.890813520464157,0.1015746433102644,,-0.0018374805660001,-0.0006042763073706,0.0117334983907095,-0.0661657948851968,0.0083945912596553,4
TRAIN_27638,0.6475558979796556,0.4923003377023398,0.4358560191521901,-0.0018549635372845,,,0.0173181002995945,0.2693208038624496,1
TRAIN_27639,-0.3564776149861037,0.3140373039397623,0.0318449482456531,,0.0715589756379517,-0.1758875602417552,,,3
TRAIN_27640,1.431711740121797,0.1296475018179923,,,0.0088301352726246,0.0170441905329171,-0.0120971302724729,0.010998078465081,0
TRAIN_27641,-1.0785892173684437,,0.1466727926974733,0.2052560050238917,0.0006607046140488,,0.0184513360682149,,3
TRAIN_27642,-0.0850129322526607,0.0019191994339569,,0.068485395961134,0.006443209339056,,,,4
TRAIN_27643,-0.9540105428499428,-0.0449576831181817,-0.2078786178845526,-0.0106125242996653,-0.0806100082298106,0.1968980980696275,-0.0247102227678751,0.1938510426240987,4
TRAIN_27644,-0.0635341624046537,-0.0963012247431303,,0.0004153220065561,-0.0011013232842535,-0.0245281434802038,-0.0075667147409355,-0.0181697030530539,2
TRAIN_27645,0.2277675701767211,,0.0133395075568806,,-0.0042268806511652,-0.0582549907963078,0.0594969254258211,0.0393183838252922,2
TRAIN_27646,-0.2612231852286106,0.0456068410783616,-0.0165342488470733,0.0150214288633657,,0.0288927977115013,0.1091313644915556,-0.0206237023514146,3
TRAIN_27647,0.0859511038567666,-0.2163321433557741,0.125473208295157,0.0484563308432662,-0.0823701396461706,0.227580067094295,-0.2581070495398598,-0.0250243970899033,2
TRAIN_27648,0.2043473155985864,0.0295633025833261,0.1862339104917265,-0.2947758399907617,-0.1202881867707524,0.2961173720472734,-0.0126960705684416,-0.0244120146594073,2
TRAIN_27649,-0.0109858244718438,-0.0207284387703406,,-0.0024208392816066,-0.0021847512467832,0.0970697538743336,,-0.0303705532628853,1
TRAIN_27650,-0.0579159111159284,-0.1037383662768394,0.0256289341686283,-0.0010405577417866,,-0.0244010871122493,,-0.0122113102832589,2
TRAIN_27651,0.0171277531542848,-0.2229959732304428,0.1368015398698011,0.0012990166224169,0.0076079692145366,0.0217893899375367,0.0033145344254645,0.0118052875672909,2
TRAIN_27652,1.174188641230759,0.0186459504182215,-0.0264861597221424,-0.140041595346195,,,,6.312316371360064e-05,0
TRAIN_27653,0.0199877600150348,-0.0656847490434168,0.0640622075193628,0.0043232981944036,0.0003014175645665,0.0329482116852902,,,2
TRAIN_27654,-0.299295647686366,,0.1168825884584547,0.2403286258784574,0.5625749402520265,,-0.0033448111365566,-0.0160768597631932,4
TRAIN_27655,0.177761952828819,-0.2180962966493823,,0.002706201413753,,0.0664036778555748,,0.0284637358096432,2
TRAIN_27656,-0.6515054148877979,0.4190455825349822,-0.2242161144927956,0.1088260464131705,-0.1552258585727641,-0.1192757107941367,0.0068471188977473,-0.0561393681519898,4
TRAIN_27657,-0.3339513855300548,-0.3606780854965344,0.253193730206905,-0.0190967934359855,0.0213974429783192,0.1164103030952274,-0.0096772728992308,0.0839527743968814,1
TRAIN_27658,0.0067943594443071,,-0.0657506240010388,-0.1562126455294888,0.1766733529672068,,-0.0042123962032893,,2
TRAIN_27659,,,-0.1037151927406272,-0.0860531960636775,,0.114591390345195,-0.0638203058862382,-0.0067826017149354,2
TRAIN_27660,0.6385440252853269,-0.0520716186137638,,-0.1563229610209689,,-0.1168184103921529,-0.0038217636024267,0.0136772565219586,1
TRAIN_27661,-0.667344614195152,-0.059782887983788,0.0341290096127718,-0.0043777278827963,,-0.0613617684665729,0.040857119559279,-0.242637813005018,4
TRAIN_27662,,0.2064010151053582,0.2381149961505917,0.009947555274114,-0.3546122836753859,0.3566278514386972,-0.0066376438281648,-0.0155445635856925,4
TRAIN_27663,0.7216560412372974,0.2559230981287111,,,0.0164309685152475,-0.1767849098884547,0.0308756082679578,0.0236819604185143,1
TRAIN_27664,0.3095659029193519,0.032577795761529,0.0255994030817656,,-0.0008030068477302,,-0.0035133764138903,0.1459721999553761,2
TRAIN_27665,,-0.119518476235324,-0.0469523966704876,-0.0011600350487808,-0.001067157420842,0.0206435956076648,-0.0040252843360761,0.0276921332408302,2
TRAIN_27666,0.0983433890392505,0.3285340667421938,-0.1102113090167343,,,,0.0066825709348395,-0.0146076021318432,2
TRAIN_27667,0.2406718515508429,,-0.036939443926015,-0.005797888219713,,0.0815307116088232,0.1237427546491414,-0.0498040661515646,2
TRAIN_27668,1.164089845577646,0.180262914148163,-0.1763764499979376,-0.102007916787416,0.1514830070019653,,0.0104847430669285,-0.2454241065360089,0
TRAIN_27669,1.2058830509771248,0.0253994184899173,0.0736543115720365,-0.0292394662147881,-0.1445921155793077,-0.0865363226733044,0.0454816812994716,-0.2299478933185893,0
TRAIN_27670,0.9992465838571694,,-0.2775050996014809,-0.2849398615180411,0.389147519606135,0.1138213251300014,-0.4953578981988722,,0
TRAIN_27671,0.2770448397535248,,-0.1400132994873858,-0.0574569437200974,,0.1896967638400006,-0.0256868170794343,,4
TRAIN_27672,-0.0258745629851096,-0.1389489942443383,0.0450076755935034,-0.0018403769968923,-0.0020090336723262,-0.0604061920250381,0.0218782347652772,-0.0936675881484374,2
TRAIN_27673,-0.0272834172124592,0.1080812907414234,0.2174078846538935,0.015189823666761,0.0246405022477751,,0.0106366708561662,-0.049530892734153,2
TRAIN_27674,-0.7401505764788372,0.2022601324182217,-0.147640296203549,-0.004654449689147,-0.0100844059623026,-0.0393147830642165,-0.0010577133240773,,4
TRAIN_27675,0.6011582919730746,,,0.0075840466316976,0.0251071115929856,,-0.0171970510919654,0.1262114845102954,1
TRAIN_27676,-1.1517779724938009,0.1551055973627101,-0.0084873393039699,0.0003536101388825,,0.0405932763003854,-0.0124909145547361,0.0892598583118276,4
TRAIN_27677,0.4362914399653624,-0.0881088472519357,0.014638899571892,0.0003946068912827,0.0047228598373422,-0.0440286329307361,0.0023231785878839,-0.022057470263128,3
